"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998-01","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.1","","","","1"
"1998-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","91.0","","","","1"
"1998-01","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","90.9","","","","1"
"1998-01","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","95.4","","","","1"
"1998-01","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.7","","","","1"
"1998-01","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","90.2","","","","1"
"1998-01","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","92.8","","","","1"
"1998-01","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","92.1","","","","1"
"1998-01","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","73.2","","","","1"
"1998-01","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.1","","","","1"
"1998-01","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.2","","","","1"
"1998-02","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.1","","","","1"
"1998-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","90.4","","","","1"
"1998-02","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","90.7","","","","1"
"1998-02","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","95.3","","","","1"
"1998-02","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.7","","","","1"
"1998-02","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.8","","","","1"
"1998-02","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","92.8","","","","1"
"1998-02","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","92.9","","","","1"
"1998-02","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","74.4","","","","1"
"1998-02","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.2","","","","1"
"1998-02","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.4","","","","1"
"1998-03","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.1","","","","1"
"1998-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","90.5","","","","1"
"1998-03","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","90.9","","","","1"
"1998-03","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","95.1","","","","1"
"1998-03","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.4","","","","1"
"1998-03","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.5","","","","1"
"1998-03","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","93.0","","","","1"
"1998-03","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","92.9","","","","1"
"1998-03","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","74.5","","","","1"
"1998-03","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.1","","","","1"
"1998-03","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.4","","","","1"
"1998-04","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.0","","","","1"
"1998-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","90.4","","","","1"
"1998-04","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","90.9","","","","1"
"1998-04","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","95.1","","","","1"
"1998-04","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.1","","","","1"
"1998-04","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.4","","","","1"
"1998-04","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","93.1","","","","1"
"1998-04","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","92.9","","","","1"
"1998-04","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","74.6","","","","1"
"1998-04","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.1","","","","1"
"1998-04","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.5","","","","1"
"1998-05","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.1","","","","1"
"1998-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","90.6","","","","1"
"1998-05","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","90.9","","","","1"
"1998-05","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","95.1","","","","1"
"1998-05","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.3","","","","1"
"1998-05","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.8","","","","1"
"1998-05","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","93.3","","","","1"
"1998-05","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","93.3","","","","1"
"1998-05","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","74.7","","","","1"
"1998-05","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.3","","","","1"
"1998-05","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.6","","","","1"
"1998-06","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.2","","","","1"
"1998-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","91.0","","","","1"
"1998-06","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","90.9","","","","1"
"1998-06","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","94.9","","","","1"
"1998-06","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.9","","","","1"
"1998-06","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.8","","","","1"
"1998-06","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","93.5","","","","1"
"1998-06","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","93.2","","","","1"
"1998-06","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","74.7","","","","1"
"1998-06","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.3","","","","1"
"1998-06","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.6","","","","1"
"1998-07","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.2","","","","1"
"1998-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","90.8","","","","1"
"1998-07","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","91.0","","","","1"
"1998-07","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","94.9","","","","1"
"1998-07","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.7","","","","1"
"1998-07","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.6","","","","1"
"1998-07","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","93.8","","","","1"
"1998-07","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","93.0","","","","1"
"1998-07","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","75.0","","","","1"
"1998-07","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.4","","","","1"
"1998-07","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.7","","","","1"
"1998-08","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.3","","","","1"
"1998-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","90.8","","","","1"
"1998-08","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","91.1","","","","1"
"1998-08","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","94.9","","","","1"
"1998-08","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","99.2","","","","1"
"1998-08","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.4","","","","1"
"1998-08","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","93.9","","","","1"
"1998-08","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","93.1","","","","1"
"1998-08","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","75.3","","","","1"
"1998-08","Canada","2016A000011124","All-items excluding food","2002=100","17","units","0","v41690923","1.10","91.4","","","","1"
"1998-08","Canada","2016A000011124","All-items excluding food and energy","2002=100","17","units","0","v41690924","1.11","92.9","","","","1"
"1998-09","Canada","2016A000011124","All-items","2002=100","17","units","0","v41690914","1.1","91.1","","","","1"
"1998-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690915","1.2","90.8","","","","1"
"1998-09","Canada","2016A000011124","Shelter","2002=100","17","units","0","v41690916","1.3","91.0","","","","1"
"1998-09","Canada","2016A000011124","Household operations, furnishings and equipment","2002=100","17","units","0","v41690917","1.4","95.3","","","","1"
"1998-09","Canada","2016A000011124","Clothing and footwear","2002=100","17","units","0","v41690918","1.5","98.3","","","","1"
"1998-09","Canada","2016A000011124","Transportation","2002=100","17","units","0","v41690919","1.6","89.2","","","","1"
"1998-09","Canada","2016A000011124","Health and personal care","2002=100","17","units","0","v41690920","1.7","94.1","","","","1"
"1998-09","Canada","2016A000011124","Recreation, education and reading","2002=100","17","units","0","v41690921","1.8","92.9","","","","1"
"1998-09","Canada","2016A000011124","Alcoholic beverages, tobacco products and recreational cannabis","2002=100","17","units","0","v41690922","1.9","75.5","","","","1"
